=========================================================================================
Filename: ../output/Zip_InventoryMeasure_Public_AllHomes.csv
Key: zipcode, city, county, msa, statename.
Dimension: 11111 x 98.

|var       |type      | n_NA| ch.min| ch.max| ch.n_unique|    num.mean|      num.sd| num.p0| num.p50| num.p100|
|2015-04  |numeric   |    0|     NA|     NA|          NA|    12.46156|     4.500406|   -0.8007443|    12.26770|    32.66745|
|2015-05  |numeric   |    0|     NA|     NA|          NA|    13.15006|     4.701528|   -0.7039521|    12.94891|    42.70517|
|2015-06  |numeric   |    0|     NA|     NA|          NA|    13.20547|     4.795744|   -1.2890786|    12.97358|    40.31367|
|2015-07  |numeric   |    0|     NA|     NA|          NA|    13.85522|     4.772618|   -1.3734790|    13.64477|    36.01797|
|2015-08  |numeric   |    0|     NA|     NA|          NA|    14.04271|     4.786496|   -0.9327771|    13.85783|    32.68897|
|2015-09  |numeric   |    0|     NA|     NA|          NA|    13.84832|     4.828743|   -1.1277084|    13.66611|    32.72336|
|2015-10  |numeric   |    0|     NA|     NA|          NA|    13.88892|     4.869295|   -1.5727527|    13.65956|    34.22572|
|2015-11  |numeric   |    0|     NA|     NA|          NA|    13.13993|     4.552946|    0.0548404|    12.97709|    34.70156|
|2015-12  |numeric   |    0|     NA|     NA|          NA|    13.07664|     4.403864|   -0.2292126|    12.85556|    34.07983|
|2016-01  |numeric   |    0|     NA|     NA|          NA|    12.75633|     4.627325|   -2.7322303|    12.59568|    32.75697|
|2016-02  |numeric   |    0|     NA|     NA|          NA|    13.36398|     4.689694|    0.1011806|    13.14903|    36.91073|
|2016-03  |numeric   |    0|     NA|     NA|          NA|    13.04954|     4.625955|   -0.4514984|    12.79934|    34.91336|
|2016-04  |numeric   |    0|     NA|     NA|          NA|    12.74912|     4.568659|   -0.2806657|    12.46104|    38.52509|
|2016-05  |numeric   |    0|     NA|     NA|          NA|    12.15198|     4.359657|   -1.5065550|    11.93538|    35.60578|
|2016-06  |numeric   |    0|     NA|     NA|          NA|    13.05481|     4.557844|   -0.9648421|    12.83303|    43.20132|
|2016-07  |numeric   |    0|     NA|     NA|          NA|    12.82097|     4.526752|   -2.3354840|    12.55777|    34.66124|
|2016-08  |numeric   |    0|     NA|     NA|          NA|    14.02075|     4.661428|   -1.3769984|    13.82237|    35.49021|
|2016-09  |numeric   |    0|     NA|     NA|          NA|    12.86762|     4.657673|   -1.1500385|    12.68501|    38.31379|
|2016-10  |numeric   |    0|     NA|     NA|          NA|    11.89252|     4.558260|   -1.5553759|    11.66979|    33.68756|
|2016-11  |numeric   |    0|     NA|     NA|          NA|    13.45507|     4.530393|   -0.7337460|    13.24735|    33.34525|
|2016-12  |numeric   |    0|     NA|     NA|          NA|    12.53267|     4.239405|    0.1863158|    12.31084|    34.76848|
|2017-01  |numeric   |    0|     NA|     NA|          NA|    12.88134|     4.797298|   -0.7664087|    12.60501|    37.07581|
|2017-02  |numeric   |    0|     NA|     NA|          NA|    13.02260|     4.677797|   -0.3010742|    12.84810|    34.27058|
|2017-03  |numeric   |    0|     NA|     NA|          NA|    12.71904|     4.673065|   -0.0353129|    12.49863|    37.33533|
|2017-04  |numeric   |    0|     NA|     NA|          NA|    12.18442|     4.561014|   -0.8943268|    11.92037|    38.26742|
|2017-05  |numeric   |    0|     NA|     NA|          NA|    13.08146|     4.828518|   -0.8526965|    12.81137|    37.49982|
|2017-06  |numeric   |    0|     NA|     NA|          NA|    13.53219|     4.993315|   -1.6209802|    13.24174|    36.71127|
|2017-07  |numeric   |    0|     NA|     NA|          NA|    13.65441|     4.991579|   -0.3801180|    13.40189|    39.73703|
|2017-08  |numeric   |    0|     NA|     NA|          NA|    14.98942|     5.225401|   -2.0191608|    14.74166|    37.57335|
|2017-09  |numeric   |    0|     NA|     NA|          NA|    13.78583|     5.211757|   -2.1409576|    13.48294|    36.10301|
=========================================================================================

=========================================================================================
Filename: ../output/Zip_Listings_PriceCut_SeasAdj_Condominum.csv
Key: zipcode, city, county, stateabb, msa.
Dimension: 886 x 90.

|var      |type      | n_NA| ch.min| ch.max| ch.n_unique|     num.mean|       num.sd|       num.p0|      num.p50|    num.p100|
|:--------|:---------|----:|------:|------:|-----------:|------------:|------------:|------------:|------------:|-----------:|
|city     |character |    0|      4|     27|         511|           NA|           NA|           NA|           NA|          NA|
|county   |character |    0|      3|     20|         186|           NA|           NA|           NA|           NA|          NA|
|stateabb |character |    0|      2|      2|          42|           NA|           NA|           NA|           NA|          NA|
|msa      |character |    4|      4|     34|         124|           NA|           NA|           NA|           NA|          NA|
|zipcode  |numeric   |    0|     NA|     NA|          NA| 43045.626411| 28778.674628| 1757.0000000| 33473.000000| 99508.00000|
|2010-09  |numeric   |    0|     NA|     NA|          NA|    12.929652|     4.628330|   -0.0159365|    12.715821|    30.87580|
|2010-10  |numeric   |    0|     NA|     NA|          NA|    12.633267|     4.515422|   -0.2139287|    12.282161|    27.26802|
|2010-11  |numeric   |    0|     NA|     NA|          NA|    12.012452|     4.401127|   -0.0434080|    11.728724|    29.71367|
|2010-12  |numeric   |    0|     NA|     NA|          NA|    13.056920|     4.385381|    2.0488719|    12.516046|    28.49315|
|2011-01  |numeric   |    0|     NA|     NA|          NA|    13.116712|     5.114349|    1.5617665|    12.607214|    34.05149|
|2011-02  |numeric   |    0|     NA|     NA|          NA|    12.190167|     4.769278|    0.4287505|    11.945443|    32.26794|
|2011-03  |numeric   |    0|     NA|     NA|          NA|    12.762779|     5.344727|   -2.1189077|    12.195289|    31.45206|
|2011-04  |numeric   |    0|     NA|     NA|          NA|    12.796130|     5.262118|    1.0711560|    12.320437|    30.35122|
|2011-05  |numeric   |    0|     NA|     NA|          NA|    12.652169|     5.489553|   -2.0719679|    12.084874|    32.25139|
|2011-06  |numeric   |    0|     NA|     NA|          NA|    13.378185|     5.453783|    1.2162294|    12.652533|    33.73257|
|2011-07  |numeric   |    0|     NA|     NA|          NA|    12.943994|     5.258893|    0.2185413|    12.534840|    29.87517|
|2011-08  |numeric   |    0|     NA|     NA|          NA|    12.242582|     4.994711|    0.0932622|    11.937181|    32.61801|
|2011-09  |numeric   |    0|     NA|     NA|          NA|    11.717923|     4.642963|    0.0469943|    11.390315|    27.38516|
|2011-10  |numeric   |    0|     NA|     NA|          NA|    11.235255|     4.549153|   -0.4580712|    10.990898|    34.63244|
|2011-11  |numeric   |    0|     NA|     NA|          NA|    11.405431|     4.559931|    0.3403534|    11.151448|    30.88428|
|2011-12  |numeric   |    0|     NA|     NA|          NA|    11.320767|     4.381461|    0.7925470|    11.043492|    24.89487|
|2012-01  |numeric   |    0|     NA|     NA|          NA|    10.935035|     4.786810|   -0.6495575|    10.600510|    29.83624|
|2012-02  |numeric   |    0|     NA|     NA|          NA|    11.285353|     4.620841|    0.1934253|    10.992241|    26.06471|
|2012-03  |numeric   |    0|     NA|     NA|          NA|    10.969099|     4.754341|   -1.1013567|    10.548454|    29.35374|
|2012-04  |numeric   |    0|     NA|     NA|          NA|    10.112616|     4.426665|   -0.3272014|     9.513374|    31.08844|
|2012-05  |numeric   |    0|     NA|     NA|          NA|    10.353428|     4.492338|   -0.3382680|     9.857903|    27.48314|
|2012-06  |numeric   |    0|     NA|     NA|          NA|    10.004837|     4.252429|   -1.6940733|     9.659322|    25.36197|
|2012-07  |numeric   |    0|     NA|     NA|          NA|     9.781359|     4.433890|   -2.0467135|     9.565788|    26.99444|
|2012-08  |numeric   |    0|     NA|     NA|          NA|    10.236028|     4.705004|   -2.1251195|     9.792222|    30.87012|
|2012-09  |numeric   |    0|     NA|     NA|          NA|     9.209009|     4.505884|   -3.9510438|     8.919936|    31.02303|
|2012-10  |numeric   |    0|     NA|     NA|          NA|     8.796926|     4.547634|   -1.9153609|     8.500587|    29.78242|
|2012-11  |numeric   |    0|     NA|     NA|          NA|     9.198159|     4.408609|   -0.7767787|     8.809061|    26.38640|
|2012-12  |numeric   |    0|     NA|     NA|          NA|     9.836311|     4.212205|    0.2348714|     9.522089|    28.23358|
|2013-01  |numeric   |    0|     NA|     NA|          NA|     9.742718|     4.582417|   -0.6481595|     9.203694|    26.86287|
|2013-02  |numeric   |    0|     NA|     NA|          NA|     9.595754|     4.369536|   -0.5579729|     9.129679|    29.39729|
|2013-03  |numeric   |    0|     NA|     NA|          NA|     9.015302|     4.295668|   -1.2277952|     8.645959|    27.85052|
|2013-04  |numeric   |    0|     NA|     NA|          NA|     9.202275|     4.107256|   -0.2199266|     8.712822|    26.18187|
|2013-05  |numeric   |    0|     NA|     NA|          NA|     9.467985|     4.335179|   -0.8904274|     8.994820|    30.43561|
|2013-06  |numeric   |    0|     NA|     NA|          NA|     9.143758|     4.405797|   -1.0062528|     8.685901|    31.92367|
|2013-07  |numeric   |    0|     NA|     NA|          NA|     9.804433|     4.491412|   -0.3194440|     9.373961|    29.13539|
|2013-08  |numeric   |    0|     NA|     NA|          NA|    10.920536|     4.619811|    0.1206825|    10.448511|    27.28176|
|2013-09  |numeric   |    0|     NA|     NA|          NA|    10.337917|     4.743697|   -1.7948451|     9.925382|    31.48569|
|2013-10  |numeric   |    0|     NA|     NA|          NA|    11.629992|     4.935786|   -0.9930125|    11.248245|    28.76601|
|2013-11  |numeric   |    0|     NA|     NA|          NA|    11.591905|     4.573016|   -0.2002311|    11.328564|    29.26444|
|2013-12  |numeric   |    0|     NA|     NA|          NA|    11.015489|     4.383780|    0.6630068|    10.777158|    39.53759|
|2014-01  |numeric   |    0|     NA|     NA|          NA|    11.575715|     5.118604|   -0.9116236|    11.294903|    51.01139|
|2014-02  |numeric   |    0|     NA|     NA|          NA|    11.420750|     4.727410|    0.1934253|    11.248597|    32.22673|
|2014-03  |numeric   |    0|     NA|     NA|          NA|    11.293382|     4.737344|   -0.8378903|    11.025403|    27.17711|
|2014-04  |numeric   |    0|     NA|     NA|          NA|    12.036035|     4.998585|   -1.4621338|    11.827528|    28.49976|
|2014-05  |numeric   |    0|     NA|     NA|          NA|    11.806278|     4.896301|    0.3241526|    11.471417|    30.00448|
|2014-06  |numeric   |    0|     NA|     NA|          NA|    11.477883|     4.892314|   -0.7418837|    11.244461|    27.29590|
|2014-07  |numeric   |    0|     NA|     NA|          NA|    12.873003|     5.028880|    1.0657633|    12.474918|    27.76566|
|2014-08  |numeric   |    0|     NA|     NA|          NA|    12.970741|     5.196209|   -0.6894754|    12.640121|    31.12958|
|2014-09  |numeric   |    0|     NA|     NA|          NA|    12.503670|     5.286726|   -0.4412211|    12.420667|    32.33509|
|2014-10  |numeric   |    0|     NA|     NA|          NA|    12.752070|     5.493124|   -0.9836690|    12.447686|    31.85998|
|2014-11  |numeric   |    0|     NA|     NA|          NA|    11.841531|     4.641385|   -0.2002311|    11.805020|    29.22867|
|2014-12  |numeric   |    0|     NA|     NA|          NA|    11.707872|     4.531523|    0.0071251|    11.572571|    29.28244|
|2015-01  |numeric   |    0|     NA|     NA|          NA|    11.698909|     4.953788|   -4.5876057|    11.355632|    33.78096|
|2015-02  |numeric   |    0|     NA|     NA|          NA|    11.232190|     4.652419|   -0.5827838|    10.810520|    27.78339|
|2015-03  |numeric   |    0|     NA|     NA|          NA|    11.419955|     4.880016|   -2.1071516|    11.223680|    34.84369|
|2015-04  |numeric   |    0|     NA|     NA|          NA|    10.563951|     4.469094|   -2.0111199|    10.054936|    26.80967|
|2015-05  |numeric   |    0|     NA|     NA|          NA|    11.337982|     4.727661|   -2.3305973|    11.192483|    30.93024|
|2015-06  |numeric   |    0|     NA|     NA|          NA|    10.872041|     4.678441|   -0.6412745|    10.585957|    28.83346|
|2015-07  |numeric   |    0|     NA|     NA|          NA|    11.444223|     4.539042|   -0.7252948|    11.292501|    26.48345|
|2015-08  |numeric   |    0|     NA|     NA|          NA|    11.751857|     4.718988|   -0.4031582|    11.647210|    29.64490|
|2015-09  |numeric   |    0|     NA|     NA|          NA|    11.423169|     4.878625|   -2.9389175|    11.130982|    29.12943|
|2015-10  |numeric   |    0|     NA|     NA|          NA|    11.565729|     4.865041|    0.3218538|    11.172319|    29.92944|
|2015-11  |numeric   |    0|     NA|     NA|          NA|    11.095324|     4.529720|   -2.0731173|    10.899427|    26.47183|
|2015-12  |numeric   |    0|     NA|     NA|          NA|    11.114838|     4.379936|    0.1307940|    10.638405|    28.56465|
|2016-01  |numeric   |    0|     NA|     NA|          NA|    11.120853|     4.776277|   -0.9512652|    10.825330|    29.21598|
|2016-02  |numeric   |    0|     NA|     NA|          NA|    11.709981|     4.768982|   -0.1264251|    11.538311|    27.62986|
|2016-03  |numeric   |    0|     NA|     NA|          NA|    11.589821|     4.893513|   -0.0157007|    11.469021|    30.11946|
|2016-04  |numeric   |    0|     NA|     NA|          NA|    11.574899|     4.799291|   -0.7524858|    11.539371|    28.62743|
|2016-05  |numeric   |    0|     NA|     NA|          NA|    10.707664|     4.395410|   -0.5079465|    10.589854|    26.62149|
|2016-06  |numeric   |    0|     NA|     NA|          NA|    11.287596|     4.668558|   -1.5257551|    11.001406|    29.25319|
|2016-07  |numeric   |    0|     NA|     NA|          NA|    11.018059|     4.425191|   -0.7225211|    11.068051|    27.86061|
|2016-08  |numeric   |    0|     NA|     NA|          NA|    11.820425|     4.553176|    0.9196927|    11.791556|    29.66462|
|2016-09  |numeric   |    0|     NA|     NA|          NA|    11.181901|     4.822563|   -1.3261848|    10.901511|    35.96411|
|2016-10  |numeric   |    0|     NA|     NA|          NA|    10.136963|     4.630392|   -3.7208359|    10.117166|    24.31184|
